filepath,labels
232779.wav,0
145228.wav,0
216397.wav,0
22864.wav,0
368977.wav,0
22866.wav,0
329041.wav,0
261460.wav,0
44880.wav,0
322391.wav,0
119639.wav,0
98649.wav,0
256861.wav,0
127840.wav,0
194914.wav,0
127842.wav,0
127844.wav,0
151911.wav,0
398700.wav,0
398703.wav,0
398704.wav,0
398705.wav,0
268658.wav,0
398706.wav,0
79220.wav,0
250741.wav,0
263030.wav,0
398708.wav,0
79221.wav,0
398712.wav,0
186746.wav,0
398714.wav,0
186748.wav,0
398715.wav,0
398716.wav,0
420223.wav,0
398718.wav,0
386433.wav,0
398719.wav,0
49538.wav,0
79232.wav,0
398721.wav,0
420229.wav,0
326022.wav,0
141702.wav,0
420230.wav,0
79233.wav,0
76683.wav,0
327047.wav,0
7053.wav,0
331659.wav,0
188295.wav,0
106388.wav,0
143257.wav,0
99227.wav,0
146334.wav,0
232862.wav,0
185760.wav,0
166817.wav,0
58273.wav,0
76194.wav,0
166823.wav,0
166824.wav,0
111098.wav,0
262573.wav,0
20438.wav,0
407984.wav,0
53684.wav,0
53685.wav,0
53686.wav,0
53687.wav,0
111032.wav,0
339900.wav,0
111037.wav,0
339902.wav,0
339901.wav,0
261569.wav,0
433602.wav,0
233411.wav,0
233412.wav,0
233413.wav,0
233414.wav,0
233415.wav,0
195069.wav,0
426953.wav,0
233417.wav,0
233418.wav,0
378316.wav,0
250317.wav,0
13774.wav,0
233419.wav,0
233421.wav,0
20433.wav,0
20434.wav,0
233422.wav,0
233423.wav,0
20437.wav,0
321489.wav,0
233425.wav,0
265173.wav,0
233427.wav,0
233426.wav,0
20436.wav,0
422873.wav,0
96730.wav,0
85881.wav,0
190088.wav,0
319939.wav,0
365540.wav,0
271332.wav,0
344550.wav,0
271334.wav,0
323046.wav,0
386539.wav,0
328172.wav,0
328173.wav,0
326128.wav,0
94192.wav,0
85886.wav,0
68595.wav,0
28657.wav,0
28656.wav,0
111096.wav,0
195066.wav,0
210427.wav,0
322557.wav,0
398344.wav,0
395105.wav,0
391948.wav,0
170899.wav,0
170901.wav,0
217090.wav,0
103428.wav,0
32777.wav,0
215049.wav,0
53265.wav,0
217105.wav,0
261149.wav,0
236064.wav,0
121893.wav,0
236070.wav,0
148013.wav,0
70192.wav,0
236082.wav,0
429111.wav,0
345656.wav,0
382008.wav,0
59452.wav,0
351301.wav,0
236107.wav,0
180300.wav,0
326743.wav,0
416859.wav,0
416860.wav,0
416861.wav,0
416862.wav,0
236129.wav,0
236130.wav,0
236132.wav,0
334435.wav,0
221803.wav,0
348270.wav,0
50802.wav,0
236164.wav,0
202407.wav,0
219816.wav,0
236209.wav,0
341178.wav,0
236224.wav,0
157890.wav,0
118466.wav,0
118467.wav,0
379079.wav,0
236231.wav,0
379082.wav,0
118477.wav,0
118478.wav,0
233165.wav,0
333010.wav,0
350419.wav,0
118484.wav,0
233176.wav,0
350425.wav,0
404189.wav,0
236254.wav,0
236268.wav,0
47342.wav,0
20208.wav,0
236277.wav,0
346402.wav,0
54058.wav,0
43823.wav,0
401713.wav,0
186673.wav,0
401715.wav,0
263487.wav,0
263488.wav,0
45394.wav,0
27985.wav,0
213842.wav,0
320345.wav,0
392030.wav,0
863.wav,0
216937.wav,0
401257.wav,0
216940.wav,0
41852.wav,0
216959.wav,0
34699.wav,0
216972.wav,0
267149.wav,0
82833.wav,0
216978.wav,0
216983.wav,0
216984.wav,0
216986.wav,0
236957.wav,0
216991.wav,0
173473.wav,0
216994.wav,0
216995.wav,0
173474.wav,0
97192.wav,0
217001.wav,0
217002.wav,0
217004.wav,0
197549.wav,0
217006.wav,0
332724.wav,0
217020.wav,0
217021.wav,0
217024.wav,0
217029.wav,0
217033.wav,0
217040.wav,0
217048.wav,0
217050.wav,0
352227.wav,0
68067.wav,0
217063.wav,0
217066.wav,0
217071.wav,0
217074.wav,0
391156.wav,0
217078.wav,0
103415.wav,0
103423.wav,0
236544.wav,0
429037.wav,0
40964.wav,0
236553.wav,0
236555.wav,0
236556.wav,0
236557.wav,0
236558.wav,0
236559.wav,0
236560.wav,0
236561.wav,0
236562.wav,0
316436.wav,0
316438.wav,0
316440.wav,0
316443.wav,0
236576.wav,0
236579.wav,0
236580.wav,0
236584.wav,0
67627.wav,0
67628.wav,0
67629.wav,0
236589.wav,0
236590.wav,0
67634.wav,0
67635.wav,0
67639.wav,0
45112.wav,0
67641.wav,0
45115.wav,0
67644.wav,0
67647.wav,0
45119.wav,0
45120.wav,0
67650.wav,0
67651.wav,0
181311.wav,0
181316.wav,0
67655.wav,0
67656.wav,0
67660.wav,0
67662.wav,0
67663.wav,0
67665.wav,0
254034.wav,0
67666.wav,0
67669.wav,0
262233.wav,0
236634.wav,0
236637.wav,0
236639.wav,0
236641.wav,0
236642.wav,0
236646.wav,0
236647.wav,0
236648.wav,0
236650.wav,0
236651.wav,0
272492.wav,0
236653.wav,0
184432.wav,0
236658.wav,0
243827.wav,0
236679.wav,0
236682.wav,0
236683.wav,0
47286.wav,0
236540.wav,0
402642.wav,0
402643.wav,0
402644.wav,0
17643.wav,0
247.wav,0
223521.wav,0
223527.wav,0
244012.wav,0
329016.wav,0
177468.wav,0
258367.wav,0
258371.wav,0
345423.wav,0
345424.wav,0
249168.wav,0
249170.wav,0
400726.wav,0
400727.wav,0
122204.wav,0
400733.wav,0
400734.wav,0
400736.wav,0
400742.wav,0
400744.wav,0
400753.wav,0
345463.wav,0
345465.wav,0
345466.wav,0
316802.wav,0
117127.wav,0
95662.wav,0
377264.wav,0
95665.wav,0
377265.wav,0
254386.wav,0
95668.wav,0
377266.wav,0
377268.wav,0
254389.wav,0
254390.wav,0
254391.wav,0
274872.wav,0
274871.wav,0
254394.wav,0
254395.wav,0
254393.wav,0
377270.wav,0
95672.wav,0
95675.wav,0
95676.wav,0
95677.wav,0
95679.wav,0
95680.wav,0
274889.wav,0
274890.wav,0
274891.wav,0
274892.wav,0
261588.wav,0
261589.wav,0
101857.wav,0
216567.wav,0
101889.wav,0
341507.wav,0
209413.wav,0
274866.wav,0
372236.wav,0
274869.wav,0
239136.wav,0
274978.wav,0
274980.wav,0
433700.wav,0
433701.wav,0
433702.wav,0
433703.wav,0
433704.wav,0
239141.wav,0
433706.wav,0
168494.wav,0
343613.wav,0
343614.wav,0
275008.wav,0
275009.wav,0
168514.wav,0
275012.wav,0
87631.wav,0
260688.wav,0
87632.wav,0
87633.wav,0
367187.wav,0
87635.wav,0
367189.wav,0
402020.wav,0
402021.wav,0
402022.wav,0
168560.wav,0
168561.wav,0
102003.wav,0
87680.wav,0
87681.wav,0
215682.wav,0
87682.wav,0
87683.wav,0
73348.wav,0
170641.wav,0
87703.wav,0
87704.wav,0
87705.wav,0
93850.wav,0
87709.wav,0
93854.wav,0
93853.wav,0
93856.wav,0
93863.wav,0
93865.wav,0
253611.wav,0
93868.wav,0
93869.wav,0
93870.wav,0
93872.wav,0
93873.wav,0
93874.wav,0
93876.wav,0
93877.wav,0
371382.wav,0
93878.wav,0
371384.wav,0
371385.wav,0
93879.wav,0
93880.wav,0
93882.wav,0
93883.wav,0
181948.wav,0
93886.wav,0
33472.wav,0
93885.wav,0
33474.wav,0
195267.wav,0
93889.wav,0
93894.wav,0
93895.wav,0
76491.wav,0
93899.wav,0
76497.wav,0
341756.wav,0
189433.wav,0
256771.wav,0
256777.wav,0
256778.wav,0
256779.wav,0
63246.wav,0
76592.wav,0
236339.wav,0
236340.wav,0
236343.wav,0
236345.wav,0
150330.wav,0
236348.wav,0
422718.wav,0
236350.wav,0
236352.wav,0
236353.wav,0
236355.wav,0
236363.wav,0
236364.wav,0
76621.wav,0
236365.wav,0
236368.wav,0
236369.wav,0
236370.wav,0
236371.wav,0
236372.wav,0
256860.wav,0
160606.wav,0
371551.wav,0
371554.wav,0
76645.wav,0
76648.wav,0
236394.wav,0
236395.wav,0
236397.wav,0
236398.wav,0
236399.wav,0
256880.wav,0
236401.wav,0
236402.wav,0
236400.wav,0
256884.wav,0
256886.wav,0
256889.wav,0
249721.wav,0
249722.wav,0
249723.wav,0
371581.wav,0
371582.wav,0
254384.wav,0
236417.wav,0
236419.wav,0
236420.wav,0
236421.wav,0
236423.wav,0
124810.wav,0
124812.wav,0
368525.wav,0
124818.wav,0
236437.wav,0
236441.wav,0
426906.wav,0
236443.wav,0
426908.wav,0
426909.wav,0
426907.wav,0
124829.wav,0
124831.wav,0
236449.wav,0
124834.wav,0
236452.wav,0
124838.wav,0
236455.wav,0
236456.wav,0
236457.wav,0
236458.wav,0
236460.wav,0
189358.wav,0
189359.wav,0
189360.wav,0
189361.wav,0
189363.wav,0
189365.wav,0
189366.wav,0
124855.wav,0
189369.wav,0
124857.wav,0
124858.wav,0
236476.wav,0
236477.wav,0
236478.wav,0
189375.wav,0
189376.wav,0
236481.wav,0
189377.wav,0
189379.wav,0
189373.wav,0
189381.wav,0
236486.wav,0
236487.wav,0
189382.wav,0
236489.wav,0
189386.wav,0
124873.wav,0
189389.wav,0
124878.wav,0
189392.wav,0
124883.wav,0
124886.wav,0
189402.wav,0
189405.wav,0
189407.wav,0
189410.wav,0
189413.wav,0
189415.wav,0
189416.wav,0
189419.wav,0
189420.wav,0
236523.wav,0
189421.wav,0
236525.wav,0
236527.wav,0
189422.wav,0
189425.wav,0
236528.wav,0
429038.wav,0
189423.wav,0
189426.wav,0
189431.wav,0
236536.wav,0
236537.wav,0
236531.wav,0
189428.wav,0
397299.wav,0
398341.wav,0
193784.wav,0
184833.wav,0
191487.wav,0
416732.wav,0
433721.wav,0
46731.wav,0
164057.wav,0
369247.wav,0
420464.wav,0
232274.wav,0
269584.wav,0
246318.wav,0
324783.wav,0
349401.wav,0
347033.wav,0
347034.wav,0
380803.wav,0
249158.wav,0
377547.wav,0
411542.wav,0
372608.wav,0
189481.wav,0
189482.wav,0
189486.wav,0
189488.wav,0
189490.wav,0
189493.wav,0
189496.wav,0
189740.wav,0
189743.wav,0
189745.wav,0
69207.wav,0
418989.wav,0
236786.wav,0
233766.wav,0
71600.wav,0
259674.wav,0
259675.wav,0
422098.wav,0
367624.wav,0
355340.wav,0
249873.wav,0
249874.wav,0
254993.wav,0
179227.wav,0
179228.wav,0
179229.wav,0
179230.wav,0
179231.wav,0
179232.wav,0
179233.wav,0
179234.wav,0
179235.wav,0
179236.wav,0
324645.wav,0
179239.wav,0
179240.wav,0
179241.wav,0
179242.wav,0
322603.wav,0
322602.wav,0
195624.wav,0
68654.wav,0
179249.wav,0
179250.wav,0
179251.wav,0
349240.wav,0
179259.wav,0
179263.wav,0
179264.wav,0
179265.wav,0
371786.wav,0
352331.wav,0
272489.wav,0
387177.wav,0
85107.wav,0
93299.wav,0
194682.wav,0
194683.wav,0
194684.wav,0
194685.wav,0
124030.wav,0
233605.wav,0
233606.wav,0
233607.wav,0
379015.wav,0
255114.wav,0
145558.wav,0
145559.wav,0
145562.wav,0
145563.wav,0
367770.wav,0
213153.wav,0
213154.wav,0
213156.wav,0
213158.wav,0
213159.wav,0
213160.wav,0
213161.wav,0
213162.wav,0
213163.wav,0
213164.wav,0
213165.wav,0
85168.wav,0
270515.wav,0
270516.wav,0
270517.wav,0
270518.wav,0
372919.wav,0
85184.wav,0
344265.wav,0
344266.wav,0
344267.wav,0
344268.wav,0
344269.wav,0
344270.wav,0
344271.wav,0
115916.wav,0
255182.wav,0
115922.wav,0
71897.wav,0
216281.wav,0
216282.wav,0
426204.wav,0
426205.wav,0
216283.wav,0
216284.wav,0
216286.wav,0
216287.wav,0
216288.wav,0
216289.wav,0
199906.wav,0
216291.wav,0
216290.wav,0
216293.wav,0
216292.wav,0
216294.wav,0
216296.wav,0
216298.wav,0
216299.wav,0
273647.wav,0
434437.wav,0
434438.wav,0
434439.wav,0
434440.wav,0
93449.wav,0
434441.wav,0
434442.wav,0
434443.wav,0
71947.wav,0
434444.wav,0
434446.wav,0
368905.wav,0
434448.wav,0
434449.wav,0
434450.wav,0
434451.wav,0
387349.wav,0
434447.wav,0
368944.wav,0
223552.wav,0
214336.wav,0
260432.wav,0
260433.wav,0
260434.wav,0
204115.wav,0
204119.wav,0
221528.wav,0
204120.wav,0
204121.wav,0
221531.wav,0
221532.wav,0
221533.wav,0
204122.wav,0
204123.wav,0
204132.wav,0
204133.wav,0
204134.wav,0
347496.wav,0
204140.wav,0
204141.wav,0
65902.wav,0
204143.wav,0
204144.wav,0
204142.wav,0
162169.wav,0
65918.wav,0
376197.wav,0
371091.wav,0
371092.wav,0
371093.wav,0
412054.wav,0
178582.wav,0
378285.wav,0
378289.wav,0
118198.wav,0
158140.wav,0
158142.wav,0
378321.wav,0
257496.wav,0
270811.wav,0
270815.wav,0
270816.wav,0
92642.wav,0
92643.wav,0
92644.wav,0
164328.wav,0
164329.wav,0
164330.wav,0
164332.wav,0
173557.wav,0
173558.wav,0
173559.wav,0
173560.wav,0
246273.wav,0
126465.wav,0
420356.wav,0
323077.wav,0
173576.wav,0
173577.wav,0
173579.wav,0
173580.wav,0
173581.wav,0
244238.wav,0
173585.wav,0
173591.wav,0
173592.wav,0
173593.wav,0
173594.wav,0
173595.wav,0
161309.wav,0
173600.wav,0
173601.wav,0
173602.wav,0
163364.wav,0
173604.wav,0
173605.wav,0
173606.wav,0
173607.wav,0
173608.wav,0
173609.wav,0
173610.wav,0
173611.wav,0
390700.wav,0
85550.wav,0
173613.wav,0
173614.wav,0
390702.wav,0
173618.wav,0
390701.wav,0
390703.wav,0
390706.wav,0
173619.wav,0
127543.wav,0
84536.wav,0
173623.wav,0
390708.wav,0
173621.wav,0
173622.wav,0
390709.wav,0
390714.wav,0
390716.wav,0
390715.wav,0
390718.wav,0
390719.wav,0
390720.wav,0
390721.wav,0
390722.wav,0
390723.wav,0
390725.wav,0
390726.wav,0
390727.wav,0
390728.wav,0
390729.wav,0
366179.wav,0
203368.wav,0
203369.wav,0
148074.wav,0
148073.wav,0
203372.wav,0
203373.wav,0
203374.wav,0
430702.wav,0
203375.wav,0
148075.wav,0
203370.wav,0
203379.wav,0
203380.wav,0
203377.wav,0
321139.wav,0
320128.wav,0
278152.wav,0
353928.wav,0
408218.wav,0
174747.wav,0
174750.wav,0
192060.wav,0
30368.wav,0
389793.wav,0
390704.wav,0
390705.wav,0
389804.wav,0
216748.wav,0
390707.wav,0
164539.wav,0
164540.wav,0
219837.wav,0
164542.wav,0
164541.wav,0
219838.wav,0
272065.wav,0
219842.wav,0
219843.wav,0
219844.wav,0
219845.wav,0
219846.wav,0
219847.wav,0
368324.wav,0
368328.wav,0
368331.wav,0
368333.wav,0
368334.wav,0
368335.wav,0
368336.wav,0
349905.wav,0
368338.wav,0
368337.wav,0
368341.wav,0
359126.wav,0
368342.wav,0
368343.wav,0
368344.wav,0
212698.wav,0
368345.wav,0
368347.wav,0
84702.wav,0
368350.wav,0
84704.wav,0
88800.wav,0
84705.wav,0
368354.wav,0
368355.wav,0
88806.wav,0
368356.wav,0
88808.wav,0
88809.wav,0
406256.wav,0
406257.wav,0
118515.wav,0
362238.wav,0
257791.wav,0
254721.wav,0
93964.wav,0
89887.wav,0
89888.wav,0
89889.wav,0
89890.wav,0
89891.wav,0
219940.wav,0
89894.wav,0
89895.wav,0
89900.wav,0
89901.wav,0
89902.wav,0
89903.wav,0
89904.wav,0
89905.wav,0
208696.wav,0
145209.wav,0
362310.wav,0
250709.wav,0
88917.wav,0
250710.wav,0
88920.wav,0
88921.wav,0
88922.wav,0
88923.wav,0
88924.wav,0
88925.wav,0
88926.wav,0
88927.wav,0
88928.wav,0
68449.wav,0
88931.wav,0
88932.wav,0
88933.wav,0
95078.wav,0
88935.wav,0
88936.wav,0
88937.wav,0
88941.wav,0
88942.wav,0
88944.wav,0
88945.wav,0
92019.wav,0
88948.wav,0
88949.wav,0
88950.wav,0
204685.wav,0
204686.wav,0
204687.wav,0
204688.wav,0
204692.wav,0
42900.wav,0
42902.wav,0
42901.wav,0
204694.wav,0
204695.wav,0
42904.wav,0
204697.wav,0
42906.wav,0
42907.wav,0
42903.wav,0
126877.wav,0
204698.wav,0
204699.wav,0
156578.wav,0
126878.wav,0
47012.wav,0
47013.wav,0
327591.wav,0
144321.wav,0
348106.wav,0
66519.wav,0
66520.wav,0
360410.wav,0
256993.wav,0
383988.wav,0
160759.wav,0
41348.wav,0
328611.wav,0
159197.wav,0
245410.wav,0
401619.wav,0
353626.wav,0
147867.wav,0
380840.wav,0
204777.wav,0
321143.wav,0
202093.wav,0
326422.wav,0
276938.wav,0
276939.wav,0
400385.wav,0
344067.wav,0
125956.wav,0
381963.wav,0
69649.wav,0
49177.wav,0
176159.wav,0
402464.wav,0
402465.wav,0
151589.wav,0
151590.wav,0
151591.wav,0
346152.wav,0
151594.wav,0
346154.wav,0
151596.wav,0
151597.wav,0
63538.wav,0
36920.wav,0
273466.wav,0
34876.wav,0
24644.wav,0
138309.wav,0
104525.wav,0
104527.wav,0
104529.wav,0
335954.wav,0
335955.wav,0
335956.wav,0
317525.wav,0
399449.wav,0
138332.wav,0
399453.wav,0
346211.wav,0
346212.wav,0
1125.wav,0
99434.wav,0
383083.wav,0
57451.wav,0
57456.wav,0
57457.wav,0
332914.wav,0
57464.wav,0
72826.wav,0
57467.wav,0
57469.wav,0
57471.wav,0
42112.wav,0
42113.wav,0
57479.wav,0
366728.wav,0
323723.wav,0
57484.wav,0
323724.wav,0
57486.wav,0
57483.wav,0
316558.wav,0
78992.wav,0
95376.wav,0
235667.wav,0
24731.wav,0
24733.wav,0
24734.wav,0
57504.wav,0
57505.wav,0
125090.wav,0
57507.wav,0
125093.wav,0
125094.wav,0
349351.wav,0
190632.wav,0
325800.wav,0
321705.wav,0
79050.wav,0
271568.wav,0
79058.wav,0
365802.wav,0
340212.wav,0
250103.wav,0
336888.wav,0
109825.wav,0
109826.wav,0
109827.wav,0
109828.wav,0
337153.wav,0
109830.wav,0
109831.wav,0
34061.wav,0
34062.wav,0
175382.wav,0
151833.wav,0
151837.wav,0
245026.wav,0
245036.wav,0
11567.wav,0
11568.wav,0
11569.wav,0
183601.wav,0
11571.wav,0
183603.wav,0
183605.wav,0
183604.wav,0
152888.wav,0
128316.wav,0
399677.wav,0
128317.wav,0
128321.wav,0
68930.wav,0
128322.wav,0
236869.wav,0
128326.wav,0
68935.wav,0
236874.wav,0
128331.wav,0
128332.wav,0
68941.wav,0
68938.wav,0
371023.wav,0
68942.wav,0
68947.wav,0
151892.wav,0
68949.wav,0
68951.wav,0
68953.wav,0
68954.wav,0
379232.wav,0
379233.wav,0
379234.wav,0
379235.wav,0
157026.wav,0
379237.wav,0
22885.wav,0
379239.wav,0
73060.wav,0
73061.wav,0
73063.wav,0
219499.wav,0
73064.wav,0
120174.wav,0
119153.wav,0
120178.wav,0
120180.wav,0
120200.wav,0
57742.wav,0
240015.wav,0
185749.wav,0
398746.wav,0
398749.wav,0
125343.wav,0
218537.wav,0
151990.wav,0
151992.wav,0
151994.wav,0
369083.wav,0
151996.wav,0
151997.wav,0
180670.wav,0
180675.wav,0
180676.wav,0
17872.wav,0
369105.wav,0
262610.wav,0
11728.wav,0
369108.wav,0
148948.wav,0
148949.wav,0
32214.wav,0
328156.wav,0
369118.wav,0
397807.wav,0
402930.wav,0
168436.wav,0
101877.wav,0
275965.wav,0
31231.wav,0
176641.wav,0
31236.wav,0
330247.wav,0
13837.wav,0
273934.wav,0
13840.wav,0
342554.wav,0
341535.wav,0
117289.wav,0
337450.wav,0
274992.wav,0
155189.wav,0
389687.wav,0
274999.wav,0
14905.wav,0
155191.wav,0
233016.wav,0
94785.wav,0
127555.wav,0
326214.wav,0
398919.wav,0
45643.wav,0
268884.wav,0
433749.wav,0
104023.wav,0
104024.wav,0
77405.wav,0
18040.wav,0
145031.wav,0
145032.wav,0
134791.wav,0
145034.wav,0
18066.wav,0
18068.wav,0
18070.wav,0
329366.wav,0
18072.wav,0
275100.wav,0
250526.wav,0
104094.wav,0
104095.wav,0
104096.wav,0
104097.wav,0
104098.wav,0
274085.wav,0
104102.wav,0
104103.wav,0
149162.wav,0
164524.wav,0
149164.wav,0
125616.wav,0
125618.wav,0
24244.wav,0
24245.wav,0
24246.wav,0
24247.wav,0
24248.wav,0
24249.wav,0
234175.wav,0
344769.wav,0
234178.wav,0
50894.wav,0
234195.wav,0
335575.wav,0
234202.wav,0
234204.wav,0
234210.wav,0
257773.wav,0
350963.wav,0
18172.wav,0
88831.wav,0
88833.wav,0
254723.wav,0
267020.wav,0
267021.wav,0
147213.wav,0
77598.wav,0
34591.wav,0
77599.wav,0
77601.wav,0
395041.wav,0
77603.wav,0
34596.wav,0
34598.wav,0
216878.wav,0
216879.wav,0
216881.wav,0
256842.wav,0
238420.wav,0
214872.wav,0
214873.wav,0
214875.wav,0
172892.wav,0
214877.wav,0
214878.wav,0
214879.wav,0
379748.wav,0
214885.wav,0
51049.wav,0
214890.wav,0
69484.wav,0
69485.wav,0
69486.wav,0
69487.wav,0
69489.wav,0
210802.wav,0
263033.wav,0
7038.wav,0
343937.wav,0
332675.wav,0
335752.wav,0
178059.wav,0
178062.wav,0
270223.wav,0
335760.wav,0
270225.wav,0
351122.wav,0
122770.wav,0
270226.wav,0
178066.wav,0
423828.wav,0
73622.wav,0
403353.wav,0
159645.wav,0
343970.wav,0
270242.wav,0
270243.wav,0
109482.wav,0
233390.wav,0
104367.wav,0
85936.wav,0
428981.wav,0
85937.wav,0
137142.wav,0
137143.wav,0
100279.wav,0
156602.wav,0
137146.wav,0
340926.wav,0
264135.wav,0
400328.wav,0
264136.wav,0
23499.wav,0
365517.wav,0
264142.wav,0
268238.wav,0
264143.wav,0
72657.wav,0
72659.wav,0
377814.wav,0
72663.wav,0
340950.wav,0
164824.wav,0
264154.wav,0
264155.wav,0
264156.wav,0
264159.wav,0
261088.wav,0
261089.wav,0
264163.wav,0
261092.wav,0
390124.wav,0
202743.wav,0
202744.wav,0
130044.wav,0
130045.wav,0
344063.wav,0
340299.wav,0
232513.wav,0
258138.wav,0
388490.wav,0
326196.wav,0
379916.wav,0
404072.wav,0
404073.wav,0
429232.wav,0
368145.wav,0
164307.wav,0
259974.wav,0
259975.wav,0
259976.wav,0
259977.wav,0
259978.wav,0
50857.wav,0
198869.wav,0
198871.wav,0
140222.wav,0
72197.wav,0
328458.wav,0
175410.wav,0
369246.wav,0
382005.wav,0
344723.wav,0
410467.wav,0
353596.wav,0
324332.wav,0
137030.wav,0
34854.wav,0
412038.wav,0
59001.wav,0
93771.wav,0
425881.wav,0
250506.wav,0
201285.wav,0
376477.wav,0
198776.wav,0
200426.wav,0
379288.wav,0
122892.wav,0
122893.wav,0
122894.wav,0
411662.wav,0
188433.wav,0
122898.wav,0
122901.wav,0
122903.wav,0
122905.wav,0
122906.wav,0
122907.wav,0
71707.wav,0
122908.wav,0
122910.wav,0
122912.wav,0
122916.wav,0
122919.wav,0
122923.wav,0
415794.wav,0
415796.wav,0
415798.wav,0
407606.wav,0
405596.wav,0
430179.wav,0
243819.wav,0
4204.wav,0
243820.wav,0
430215.wav,0
102537.wav,0
102539.wav,0
34960.wav,0
174270.wav,0
174273.wav,0
342244.wav,0
196844.wav,0
248047.wav,0
196848.wav,0
196849.wav,0
342258.wav,0
248048.wav,0
196853.wav,0
342262.wav,0
426233.wav,0
196857.wav,0
196865.wav,0
196866.wav,0
196871.wav,0
196873.wav,0
196875.wav,0
196876.wav,0
399630.wav,0
196880.wav,0
196884.wav,0
399638.wav,0
196887.wav,0
196889.wav,0
20762.wav,0
196895.wav,0
196898.wav,0
196899.wav,0
203048.wav,0
196905.wav,0
203054.wav,0
203055.wav,0
203056.wav,0
203060.wav,0
203063.wav,0
203065.wav,0
203067.wav,0
80190.wav,0
80194.wav,0
239946.wav,0
80207.wav,0
256337.wav,0
416085.wav,0
18784.wav,0
377237.wav,0
377238.wav,0
242077.wav,0
334245.wav,0
65963.wav,0
86455.wav,0
86456.wav,0
219593.wav,0
254414.wav,0
254416.wav,0
254423.wav,0
84464.wav,0
401907.wav,0
254454.wav,0
254455.wav,0
254456.wav,0
254457.wav,0
254458.wav,0
254459.wav,0
254460.wav,0
254461.wav,0
254463.wav,0
254465.wav,0
74243.wav,0
242182.wav,0
254471.wav,0
254472.wav,0
412202.wav,0
100912.wav,0
100914.wav,0
100915.wav,0
100916.wav,0
100923.wav,0
49724.wav,0
49725.wav,0
100926.wav,0
100930.wav,0
113220.wav,0
45637.wav,0
100934.wav,0
100935.wav,0
113221.wav,0
113223.wav,0
113224.wav,0
113225.wav,0
100940.wav,0
113226.wav,0
113229.wav,0
100943.wav,0
100944.wav,0
100945.wav,0
412242.wav,0
100946.wav,0
113236.wav,0
100949.wav,0
113237.wav,0
113238.wav,0
100952.wav,0
113239.wav,0
113240.wav,0
113241.wav,0
100956.wav,0
113242.wav,0
113243.wav,0
246369.wav,0
113249.wav,0
100963.wav,0
100966.wav,0
100965.wav,0
113253.wav,0
100969.wav,0
113255.wav,0
100971.wav,0
113256.wav,0
100973.wav,0
113257.wav,0
31345.wav,0
100978.wav,0
100984.wav,0
100985.wav,0
100986.wav,0
100989.wav,0
100990.wav,0
101000.wav,0
101001.wav,0
101004.wav,0
101006.wav,0
101009.wav,0
256659.wav,0
101015.wav,0
178849.wav,0
101027.wav,0
101032.wav,0
137896.wav,0
137901.wav,0
101041.wav,0
137907.wav,0
137909.wav,0
21175.wav,0
137912.wav,0
137911.wav,0
137914.wav,0
137915.wav,0
137916.wav,0
137917.wav,0
101048.wav,0
137921.wav,0
137924.wav,0
101061.wav,0
101062.wav,0
137927.wav,0
137928.wav,0
137929.wav,0
137931.wav,0
137933.wav,0
137934.wav,0
111310.wav,0
101072.wav,0
137936.wav,0
137938.wav,0
137939.wav,0
111312.wav,0
101077.wav,0
111315.wav,0
137944.wav,0
137946.wav,0
137949.wav,0
101095.wav,0
428777.wav,0
400106.wav,0
101100.wav,0
101106.wav,0
80633.wav,0
316170.wav,0
80663.wav,0
316184.wav,0
219941.wav,0
273192.wav,0
334636.wav,0
166737.wav,0
72540.wav,0
174944.wav,0
174948.wav,0
174952.wav,0
174955.wav,0
174958.wav,0
174960.wav,0
43889.wav,0
416635.wav,0
416636.wav,0
416637.wav,0
416638.wav,0
365439.wav,0
416640.wav,0
416641.wav,0
416642.wav,0
416643.wav,0
416639.wav,0
416645.wav,0
416644.wav,0
416646.wav,0
416648.wav,0
416647.wav,0
416649.wav,0
416650.wav,0
416651.wav,0
416652.wav,0
416653.wav,0
416654.wav,0
416656.wav,0
416655.wav,0
416657.wav,0
416659.wav,0
416660.wav,0
416661.wav,0
416662.wav,0
416663.wav,0
416664.wav,0
416665.wav,0
416666.wav,0
416667.wav,0
31644.wav,0
416668.wav,0
416669.wav,0
107416.wav,0
416670.wav,0
416671.wav,0
416674.wav,0
107424.wav,0
416673.wav,0
416677.wav,0
416675.wav,0
416676.wav,0
416672.wav,0
416678.wav,0
416682.wav,0
416679.wav,0
416684.wav,0
187308.wav,0
416680.wav,0
416681.wav,0
416688.wav,0
416689.wav,0
48050.wav,0
416691.wav,0
416699.wav,0
91081.wav,0
236496.wav,0
33754.wav,0
148443.wav,0
242661.wav,0
422902.wav,0
422909.wav,0
422910.wav,0
422919.wav,0
422920.wav,0
422922.wav,0
422932.wav,0
422937.wav,0
429082.wav,0
236572.wav,0
422941.wav,0
422942.wav,0
422949.wav,0
95279.wav,0
97346.wav,0
97351.wav,0
316501.wav,0
316504.wav,0
97371.wav,0
181347.wav,0
416876.wav,0
236654.wav,0
175231.wav,0
175232.wav,0
175233.wav,0
175234.wav,0
318595.wav,0
265359.wav,0
349331.wav,0
371864.wav,0
177315.wav,0
44198.wav,0
416936.wav,0
72875.wav,0
93374.wav,0
93384.wav,0
406729.wav,0
50423.wav,0
195846.wav,0
29961.wav,0
